TE	39673_ACC	39673_DLPFC	39673_HC	39673_V1	39813_ACC	39813_DLPFC	39813_HC	39813_V1	39827_ACC	39827_DLPFC	39827_HC	39827_V1	39988_ACC	39988_DLPFC	39988_HC	39988_V1	40212_ACC	40212_DLPFC	40212_HC	40212_V1	40295_ACC	40295_DLPFC	40295_HC	40295_V1	40302_ACC	40302_DLPFC	40302_HC	40302_V1	40318_ACC	40318_DLPFC	40318_HC	40318_V1	40335_ACC	40335_DLPFC	40335_HC	40335_V1	40360_ACC	40360_DLPFC	40360_HC	40360_V1	40390_ACC	40390_DLPFC	40390_HC	40390_V1	40478_ACC	40478_DLPFC	40478_HC	40478_V1	40482_ACC	40482_DLPFC	40482_HC	40482_V1
LTR8	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691
LTR81AB	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278	278
LTR8A	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727	727
LTR8B	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820	820
LTR8B_Mim	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613	613
LTR8B_TS	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308	1308
LTR8C_Mim	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604	604
LTR8D_Mim	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432
LTR8E_Mim	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595
LTR8_Mim	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586
LTR8_OG	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398
LTR8_TS	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994	994
LTR9	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612
LTR91	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199
LTR9A1	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728	728
LTR9B	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644
LTR9B_Mim	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340	340
LTR9C	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666	666
LTR9D	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645
LTR9_Mim	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387
LTR9_OG	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450
LTR9_TS	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339
MacERV1_int	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259	7259
MacERV1_LTR1	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477
MacERV1_LTR2	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477
MacERV1_LTR2a	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565
MacERV1_LTR2b	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589
MacERV1_LTR3a	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365
MacERV1_LTR3b	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387
MacERV1_LTR3c	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477	477
MacERV1_LTR4a	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371
MacERV1_LTR4b	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378
MacERV1_LTR4c	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380
MacERV1_LTR4d	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448
MacERV2_int	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289	7289
MacERV2_LTR1	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565	565
MacERV2_LTR2	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557
MacERV2_LTR2a	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562
MacERV2_LTR3	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536	536
MacERV2_LTR3a	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597
MacERV2_LTR4	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531
MacERV3_int	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463	7463
MacERV3_LTR1	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513
MacERV3_LTR2	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520	520
MacERV3_LTR3	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564
MacERV4_int	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442	7442
MacERV4_LTR1a	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438
MacERV4_LTR1b	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439
MacERV4_LTR2	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437
MacERV4_LTR3	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440
MacERV4_LTR4	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437
MacERV5a	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246	7246
MacERV5a_LTR	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456
MacERV5b	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205
MacERV5b_LTR	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371
MacERV6	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386	7386
MacERV6_LTR1a	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459
MacERV6_LTR1b	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453
MacERV6_LTR2a	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494	494
MacERV6_LTR2b	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472
MacERV6_LTR2c	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499
MacERV6_LTR3	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468
MacERV6_LTR4	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459	459
MacERV6_LTR5	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454
MacERVK1	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080	7080
MacERVK1_LTR1	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334
MacERVK1_LTR1a	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372	372
MacERVK1_LTR1b	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358	358
MacERVK1_LTR1c	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396
MacERVK1_LTR1d	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282	282
MacERVK1_LTR1e	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320
MacERVK2	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921	6921
MacERVK2_LTR1a	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317
MacERVK2_LTR1b	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315
MacERVK2_LTR1c	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318
MacNERVK1	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088	7088
MADE1	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80
MARNA	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586
MER101	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474
MER101B	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570	570
MER101_I	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639	6639
MER103B	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95
MER103C	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304
MER106	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236
