TE	39673_ACC	39673_DLPFC	39673_HC	39673_V1	39813_ACC	39813_DLPFC	39813_HC	39813_V1	39827_ACC	39827_DLPFC	39827_HC	39827_V1	39988_ACC	39988_DLPFC	39988_HC	39988_V1	40212_ACC	40212_DLPFC	40212_HC	40212_V1	40295_ACC	40295_DLPFC	40295_HC	40295_V1	40302_ACC	40302_DLPFC	40302_HC	40302_V1	40318_ACC	40318_DLPFC	40318_HC	40318_V1	40335_ACC	40335_DLPFC	40335_HC	40335_V1	40360_ACC	40360_DLPFC	40360_HC	40360_V1	40390_ACC	40390_DLPFC	40390_HC	40390_V1	40478_ACC	40478_DLPFC	40478_HC	40478_V1	40482_ACC	40482_DLPFC	40482_HC	40482_V1
LTR34_Mim	470.204	410.883	473.383	463.872	471.452	414.344	464.231	458.124	470.84	404.087	458.591	466.129	463.337	400.236	468.458	461.346	469.251	410.225	464.077	460.972	457.836	405.012	461.225	465.139	463.457	416.346	465.25	462.512	477.299	410.277	477.434	463.019	463.921	472.152	467.187	463.111	453.758	401.461	458.965	472.12	470.895	407.01	462.266	461.667	458.901	407.018	463.366	453.566	468.298	411.635	474.174	460.038
LTR35	515.204	454.605	518.142	508.826	516.369	458.072	509.231	503.123	515.839	447.783	503.535	511.108	508.307	443.827	513.455	506.299	514.251	453.989	509.063	505.933	502.702	448.782	506.225	510.038	508.457	460.101	510.21	507.512	522.223	454.585	522.39	507.871	508.918	517.136	512.185	508.089	498.758	445.229	503.965	517.062	515.889	451.002	507.179	506.582	503.9	450.256	508.366	498.557	513.298	455.384	519.138	505.033
LTR35A	410.411	352.655	413.384	403.884	411.458	356.607	404.261	398.143	410.84	347.453	398.721	406.267	403.556	344.394	408.616	401.364	409.264	351.958	404.083	400.975	397.852	347.242	401.256	405.215	403.544	358.74	405.357	402.694	417.451	353.494	417.462	403.068	403.959	412.224	407.187	403.182	393.872	344.469	398.991	412.143	410.895	349.544	402.515	401.725	399.034	349.392	403.384	393.605	408.653	353.464	414.215	400.039
LTR35B	468.204	408.917	471.383	461.879	469.452	412.345	462.231	456.124	468.84	402.098	456.591	464.129	461.337	398.266	466.458	459.346	467.251	408.235	462.077	458.972	455.836	403.088	459.225	463.139	461.457	414.444	463.258	460.512	475.299	408.447	475.453	461.067	461.922	470.152	465.187	461.113	451.758	399.563	456.965	470.12	468.895	405.032	460.266	459.667	456.901	405.05	461.366	451.566	466.298	409.823	472.174	458.038
LTR36	475.204	415.845	478.383	468.868	476.452	419.327	469.231	463.123	475.84	409.083	463.591	471.108	468.336	405.224	473.458	466.346	474.251	414.876	469.076	465.972	462.836	409.768	466.225	470.134	468.457	421.251	470.23	467.512	482.299	415.134	482.432	467.913	468.919	477.15	472.187	468.107	458.758	406.191	463.965	477.069	475.895	411.822	467.262	466.667	463.901	411.629	468.366	458.564	473.298	416.34	479.174	465.038
LTR37A	290.457	236.8	292.707	283.097	290.49	243.057	283.553	278.223	290.13	237.266	278.547	285.719	283.93	234.213	288.044	280.902	288.75	239.397	283.276	280.296	277.64	236.444	280.687	284.948	283.11	246.447	284.78	282.223	296.46	240.087	296.476	282.27	283.14	291.422	286.775	282.641	273.521	233.455	278.408	292.363	290.265	237.883	281.768	281.33	279.061	238.352	283.072	273.205	288.337	241.112	293.62	279.35
LTR37B	331.699	276.132	334.458	324.959	332.467	282.161	325.405	319.582	331.976	274.655	320.017	327.416	325.409	271.79	329.81	322.493	330.682	277.181	325.113	322.101	319.379	274.388	322.364	326.534	324.804	284.346	326.512	323.826	338.46	278.445	338.467	324.199	325.028	333.291	328.562	324.36	315.164	271.01	320.279	333.788	332.09	275.015	323.666	322.923	320.577	276.529	324.766	314.851	329.901	279.614	335.426	321.081
LTR38	419.41	361.213	422.384	412.882	420.458	364.919	413.24	407.143	419.84	355.393	407.721	415.254	412.555	352.645	417.616	410.364	418.253	360.65	413.078	409.975	406.85	355.805	410.251	414.148	412.506	367.22	414.357	411.691	426.35	361.507	426.462	412.067	412.956	421.224	416.187	412.182	402.872	352.805	407.991	421.138	419.895	358.228	411.515	410.722	408.033	358.213	412.384	402.605	417.653	361.991	423.215	409.038
LTR38A1	407.411	349.77	410.384	400.884	408.458	353.67	401.27	395.143	407.84	344.639	395.721	403.267	400.556	341.707	405.643	398.364	406.264	349.127	401.086	397.975	394.88	344.377	398.257	402.215	400.544	355.787	402.365	399.694	414.451	350.69	414.462	400.071	400.959	409.224	404.187	400.182	390.872	341.491	395.992	409.143	407.895	346.81	399.515	398.726	396.034	346.703	400.384	390.605	405.653	350.762	411.215	397.039
LTR38B	473.204	413.866	476.383	466.868	474.452	417.341	467.231	461.123	473.84	407.087	461.591	469.114	466.337	403.235	471.458	464.346	472.251	413.129	467.077	463.972	460.836	407.861	464.225	468.139	466.457	419.271	468.23	465.512	480.299	413.238	480.432	465.913	466.919	475.152	470.187	466.107	456.758	404.363	461.965	475.103	473.895	409.854	465.263	464.667	461.901	409.773	466.366	456.566	471.298	414.48	477.174	463.038
LTR38C	574.157	511.701	577.142	567.802	575.179	515.22	568.23	562.122	574.839	505.811	562.529	569.959	567.16	500.796	572.451	565.294	573.25	512.169	568.061	564.925	561.69	506.599	565.185	568.922	567.221	518.018	569.123	566.502	581.188	512.854	581.387	566.866	567.896	576.134	571.183	567.086	557.758	502.956	562.829	576.049	574.719	509.462	566.157	565.577	562.899	507.331	567.349	557.448	572.298	513.915	578.138	564.033
LTR39	657.123	594.337	660.142	650.802	658.153	597.336	651.144	645.087	657.617	588.135	645.515	652.912	650.152	582.563	655.451	648.15	656.25	593.61	651.061	647.788	644.362	588.226	648.126	651.731	650.221	599.761	652.003	649.094	664.18	594.877	664.365	649.854	650.576	659.128	654.149	649.956	640.755	584.931	645.79	658.947	657.702	591.622	649.146	648.561	645.891	589.731	650.349	640.39	655.297	595.506	661.138	647.033
LTR39_Mim	645.123	582.393	648.142	638.802	646.176	585.631	639.144	633.092	645.617	576.138	633.515	640.912	638.152	570.59	643.451	636.15	644.25	581.62	639.061	635.802	632.555	576.254	636.127	639.731	638.221	587.883	640.003	637.094	652.18	583.136	652.366	637.854	638.576	647.128	642.15	637.956	628.755	573.402	633.79	646.947	645.702	579.66	637.147	636.561	633.891	577.758	638.349	628.423	643.297	583.687	649.138	635.033
LTR3A	347.614	291.36	350.385	340.918	348.467	297.518	341.393	335.428	347.976	289.75	335.84	343.288	341.155	286.478	345.771	338.381	346.625	292.176	341.109	338.099	335.296	288.979	338.336	342.423	340.664	299.006	342.477	339.775	354.451	293.139	354.467	340.199	341.004	349.291	344.536	340.27	331.114	286.23	336.277	349.669	348.085	290.414	339.664	338.9	336.356	291.332	340.746	330.644	345.894	294.579	351.422	337.053
LTR3B	363.613	306.734	366.385	356.897	364.466	312.421	357.366	351.265	363.841	304.597	351.8	359.287	356.94	301.406	361.726	354.366	362.498	307.138	357.109	354.099	350.999	302.801	354.259	358.422	356.637	314.236	358.448	355.747	370.451	308.363	370.467	356.195	356.962	365.291	360.354	356.27	346.903	300.758	352.153	365.565	364.082	305.413	355.57	354.733	352.281	305.908	356.723	346.637	361.773	309.522	367.283	353.051
LTR3D_Cja	355.614	299.256	358.385	348.918	356.466	304.872	349.366	343.275	355.841	297.154	343.82	351.287	349.155	293.953	353.726	346.372	354.623	299.595	349.109	346.099	343.291	295.739	346.324	350.422	348.643	306.581	350.477	347.765	362.451	300.712	362.467	348.195	348.984	357.291	352.357	348.27	339.039	293.681	344.238	357.644	356.082	297.868	347.664	346.744	344.284	298.674	348.742	338.637	353.811	302.193	359.418	345.051
LTR3_Cja	282.615	229.218	284.707	275.115	282.502	235.945	275.68	270.321	282.187	230.041	270.584	277.809	276.144	227.085	280.243	273.048	280.819	232.418	275.28	272.305	269.793	229.177	272.77	277.193	275.151	239.278	276.798	274.244	288.46	232.403	288.476	274.297	275.175	283.467	278.835	274.733	265.54	226.872	270.443	284.622	282.381	230.744	273.812	273.417	271.078	231.306	275.138	265.315	280.39	233.659	285.748	271.412
LTR3_Mim	193.607	149.855	194.725	185.666	192.808	156.203	187.445	182.044	191.91	150.929	181.87	188.288	187.427	148.884	191.541	183.967	191.532	152.445	185.239	182.979	181.231	152.212	184.28	188.378	186.177	159.78	187.177	185.86	198.093	153.269	198.735	184.668	187.057	193.444	190.19	185.911	176.808	148.666	181.913	195.61	192.321	151.461	184.017	184.412	182.493	153.179	186.095	177.154	191.282	155.657	196.35	181.891
LTR4	459.396	399.952	462.383	452.88	460.457	403.582	453.231	447.124	459.84	393.434	447.657	455.254	452.544	389.528	457.46	450.352	458.251	399.308	453.077	449.972	446.836	394.377	450.25	454.143	452.457	405.857	454.309	451.523	466.299	399.89	466.462	452.067	452.923	461.152	456.187	452.115	442.758	391.001	447.965	461.123	459.895	396.166	451.266	450.667	448.033	396.249	452.366	442.597	457.298	401.208	463.174	449.038
LTR40A	382.501	325.341	385.385	375.888	383.466	329.57	376.36	370.204	382.84	322	370.759	378.281	375.556	319.305	380.709	373.364	381.453	325.269	376.109	372.975	369.999	320.457	373.258	377.338	375.553	332.231	377.43	374.702	389.451	326.469	389.466	375.18	375.959	384.224	379.354	375.182	365.903	318.651	371.012	384.512	382.93	323.523	374.515	373.728	371.157	323.406	375.621	365.631	380.683	327.49	386.246	372.046
LTR40B	325.702	270.444	328.464	318.959	326.475	276.325	319.405	313.587	325.981	269.2	314.123	321.469	319.443	266.159	323.823	316.493	324.708	271.725	319.117	316.101	313.415	268.907	316.374	320.535	318.804	278.919	320.646	317.946	332.46	272.796	332.467	318.199	319.032	327.293	322.625	318.36	309.31	265.637	314.282	327.86	326.09	269.599	317.691	317.064	314.586	271.141	318.903	308.855	323.919	274.107	329.426	315.128
LTR40C	328.702	273.338	331.464	321.959	329.47	279.253	322.405	316.583	328.976	271.78	317.018	324.445	322.432	268.909	326.821	319.493	327.708	274.468	322.114	319.101	316.415	271.694	319.364	323.534	321.804	281.626	323.628	320.891	335.46	275.587	335.467	321.199	322.032	330.292	325.566	321.36	312.198	268.251	317.28	330.86	329.09	272.315	320.666	319.977	317.586	273.7	321.795	311.854	326.914	276.899	332.426	318.128
LTR41	582.157	519.601	585.142	575.802	583.176	523.206	576.23	570.122	582.839	513.7	570.528	577.959	575.16	508.669	580.451	573.294	581.25	519.586	576.061	572.925	569.676	514.425	573.164	576.922	575.221	525.994	577.073	574.499	589.188	520.853	589.386	574.866	575.896	584.134	579.181	575.086	565.758	510.956	570.792	584.049	582.719	517.291	574.147	573.564	570.899	515.312	575.349	565.448	580.298	521.908	586.138	572.033
LTR41B	755.123	691.755	758.139	748.788	756.113	694.636	749.089	742.95	755.49	684.751	743.276	750.623	748.152	679.689	753.394	745.997	753.981	690.051	749.057	745.756	742.361	685.921	745.978	749.639	748.221	697.059	749.922	746.855	762.178	691.817	762.063	747.731	748.459	756.988	752.136	747.948	738.727	681.974	743.772	756.925	755.702	689.052	747.017	746.232	743.871	686.788	748.192	738.319	753.136	692.663	759.136	744.694
LTR41C	564.203	502.308	567.142	557.802	565.179	505.469	558.23	552.122	564.839	495.949	552.529	560.077	557.16	491.014	562.451	555.294	563.25	502.603	558.061	554.931	551.7	496.74	555.185	558.922	557.221	508.387	559.123	556.51	571.188	502.87	571.387	556.866	557.896	566.134	561.183	557.086	547.758	493.713	552.829	566.061	564.719	499.529	556.158	555.577	552.899	497.428	557.362	547.448	562.298	503.916	568.138	554.033
LTR41_Mim	315.068	259.949	317.474	307.987	315.475	266.143	308.452	302.735	314.981	259.318	303.376	310.556	308.78	257.016	312.875	305.584	313.708	261.865	308.157	305.102	302.499	258.976	305.383	309.651	307.822	269.166	309.777	306.951	321.46	263.146	321.467	307.2	308.043	316.297	311.765	307.492	298.34	255.473	303.285	317.069	315.223	259.426	306.709	306.131	303.917	260.862	307.914	297.937	312.931	264.067	318.464	304.145
LTR42	358.613	302.173	361.385	351.918	359.466	307.754	352.366	346.267	358.841	299.959	346.808	354.287	352.088	296.727	356.726	349.372	357.592	302.305	352.109	349.099	346.106	298.453	349.303	353.422	351.638	309.47	353.458	350.753	365.451	303.658	365.467	351.195	351.963	360.291	355.354	351.27	342.027	296.372	347.159	360.6	359.082	300.704	350.638	349.744	347.282	301.446	351.735	341.637	356.774	304.868	362.418	348.051
LTR43	465.204	405.921	468.383	458.88	466.452	409.367	459.231	453.124	465.84	399.158	453.598	461.168	458.35	395.343	463.459	456.347	464.251	405.239	459.077	455.972	452.836	400.256	456.225	460.139	458.457	411.56	460.258	457.519	472.299	405.519	472.462	458.067	458.922	467.152	462.187	458.114	448.758	396.598	453.965	467.122	465.895	402.056	457.266	456.667	453.901	402.126	458.366	448.587	463.298	407.179	469.174	455.038
LTR43B	435.402	376.787	438.384	428.881	436.458	380.32	429.231	423.13	435.84	370.52	423.657	431.254	428.555	368.085	433.606	426.356	434.251	375.977	429.078	425.974	422.85	371.321	426.251	430.148	428.457	382.652	430.357	427.687	442.299	376.998	442.462	428.067	428.956	437.152	432.187	428.182	418.831	368.032	423.991	437.124	435.895	373.322	427.376	426.721	424.033	372.978	428.366	418.597	433.653	377.569	439.215	425.038
LTR43_I	4660.35	4594.71	4663.42	4654.27	4661.56	4598.58	4654.68	4648.43	4660.59	4588.71	4648.71	4656.41	4653.63	4583.84	4659.11	4651.69	4659.25	4593.15	4654.57	4650.98	4647.86	4589.29	4651.54	4655.31	4653.59	4599.78	4654.58	4652.43	4667.89	4596.06	4667.73	4653.28	4653.62	4662.34	4657.21	4653.65	4644.31	4586.52	4649.46	4662.47	4661.19	4591.5	4652.26	4651.61	4649.6	4590.48	4653.56	4643.68	4658.4	4596.8	4664.65	4650.28
LTR44	382.501	325.341	385.385	375.888	383.466	329.57	376.36	370.204	382.84	322	370.759	378.281	375.556	319.305	380.709	373.364	381.453	325.269	376.109	372.975	369.999	320.457	373.258	377.338	375.553	332.231	377.43	374.702	389.451	326.469	389.466	375.18	375.959	384.224	379.354	375.182	365.903	318.651	371.012	384.512	382.93	323.523	374.515	373.728	371.157	323.406	375.621	365.631	380.683	327.49	386.246	372.046
LTR45	388.476	331.159	391.384	381.888	389.459	335.545	382.274	376.146	388.84	327.656	376.757	384.281	381.556	324.419	386.703	379.364	387.453	330.987	382.109	378.975	375.999	326.18	379.257	383.305	381.552	337.844	383.391	380.701	395.451	332.184	395.466	381.105	381.959	390.224	385.268	381.182	371.903	323.872	377.006	390.457	388.923	329.208	380.515	379.728	377.034	329.315	381.591	371.607	386.683	332.975	392.246	378.039
LTR45B	352.614	296.306	355.385	345.918	353.466	301.924	346.367	340.311	352.889	294.397	340.821	348.287	346.155	291.332	350.74	343.372	351.624	297.009	346.109	343.099	340.296	293.085	343.324	347.422	345.662	303.63	347.477	344.765	359.451	297.795	359.467	345.197	346.001	354.291	349.363	345.27	336.107	290.879	341.254	354.664	353.082	295.157	344.664	343.755	341.284	295.918	345.746	335.639	350.893	299.329	356.419	342.053
LTR45C	402.412	344.779	405.384	395.885	403.458	349.153	396.27	390.143	402.84	339.951	390.721	398.267	395.556	337.013	400.702	393.364	401.264	344.333	396.086	392.975	389.883	339.555	393.257	397.219	395.551	351.166	397.383	394.694	409.451	345.894	409.462	395.071	395.959	404.224	399.187	395.182	385.872	336.69	390.997	404.457	402.895	342.067	394.515	393.726	391.034	342.134	395.516	385.607	400.654	346.087	406.215	392.039
LTR46	324.702	269.459	327.464	317.959	325.475	275.399	318.405	312.589	324.981	268.326	313.247	320.478	318.481	265.345	322.826	315.493	323.708	270.804	318.117	315.101	312.415	267.936	315.379	319.535	317.804	278.004	319.646	316.947	331.46	271.983	331.467	317.199	318.032	326.293	321.696	317.36	308.315	264.742	313.282	326.86	325.09	268.655	316.7	316.101	313.586	270.234	317.911	307.855	322.919	273.149	328.428	314.128
LTR46_Mim	688.123	624.872	691.141	681.801	689.113	627.928	682.089	676.087	688.596	618.64	676.515	683.907	681.152	613.005	686.451	679.15	687.118	624.063	682.057	678.788	675.361	618.943	679.123	682.68	681.221	630.607	682.942	680.052	695.178	625.395	695.341	680.85	681.576	690.124	685.148	680.956	671.755	615.353	676.79	689.942	688.702	622.139	680.145	679.342	676.873	620.168	681.348	671.39	686.289	626.155	692.137	678.033
LTR47A	316.042	260.806	318.465	308.985	316.475	267.114	309.452	303.713	315.981	260.208	304.376	311.528	309.78	257.947	313.875	306.572	314.708	262.789	309.125	306.102	303.499	259.864	306.382	310.639	308.819	270.062	310.777	307.951	322.46	264.034	322.467	308.199	309.042	317.293	312.765	308.485	299.333	256.416	304.284	318.019	316.223	260.395	307.709	307.13	304.843	261.758	308.914	298.937	313.931	264.931	319.464	305.144
LTR47A2	296.317	242.619	298.707	289.087	296.483	248.671	289.463	284.122	296.069	242.508	284.481	291.718	289.793	239.948	294.02	286.804	294.717	244.833	289.273	286.227	283.64	241.762	286.683	290.93	289.001	251.839	290.78	288.15	302.46	245.773	302.475	288.214	289.13	297.417	292.775	288.605	279.439	238.977	284.405	298.254	296.226	242.625	287.767	287.242	285.059	244.118	289.018	279.013	294.263	246.769	299.571	285.176
LTR47B	307.072	252.98	309.682	300.032	307.476	258.632	300.453	294.953	307.045	252.226	295.392	302.703	300.786	249.82	304.965	297.652	305.708	254.574	300.245	297.154	294.639	251.563	297.448	301.741	299.94	261.782	301.779	299.024	313.46	255.901	313.473	299.214	300.116	308.368	303.766	299.509	290.345	248.714	295.35	309.135	307.224	252.262	298.764	298.219	295.936	253.453	300.01	289.945	305.253	256.562	310.465	296.168
LTR47B2	300.232	246.452	302.707	293.06	300.479	252.335	293.454	288.075	300.049	246.05	288.465	295.706	293.793	243.784	298.015	290.675	298.714	248.53	293.271	290.21	287.639	245.482	290.492	294.872	292.988	255.323	294.78	292.075	306.46	249.628	306.475	292.214	293.129	301.417	296.768	292.561	283.379	242.357	288.405	302.225	300.226	246.089	291.764	291.236	289.056	247.633	293.013	282.969	298.262	250.114	303.55	289.174
LTR48	650.123	587.393	653.142	643.802	651.154	590.504	644.144	638.09	650.617	581.137	638.515	645.912	643.152	575.589	648.451	641.15	649.25	586.62	644.061	640.794	637.555	581.254	641.127	644.731	643.221	592.761	645.003	642.094	657.18	588.126	657.365	642.854	643.576	652.128	647.15	642.956	633.755	577.934	638.79	651.947	650.702	584.624	642.147	641.561	638.891	582.752	643.349	633.39	648.297	588.687	654.138	640.033
LTR48B	539.203	477.633	542.142	532.802	540.18	481.345	533.23	527.122	539.839	471.201	527.535	535.077	532.242	466.892	537.451	530.299	538.25	477.731	533.061	529.933	526.702	472.195	530.211	534.038	532.339	483.754	534.21	531.512	546.188	478.153	546.39	531.871	532.918	541.134	536.185	532.089	522.758	469.066	527.829	541.061	539.888	474.748	531.179	530.577	527.9	473.835	532.364	522.531	537.298	479.07	543.138	529.033
LTR49	458.396	398.954	461.383	451.88	459.457	402.584	452.231	446.124	458.84	392.483	446.657	454.254	451.544	388.556	456.46	449.352	457.251	398.309	452.077	448.972	445.836	393.409	449.251	453.145	451.457	404.901	453.309	450.523	465.299	398.91	465.462	451.067	451.923	460.152	455.187	451.115	441.758	390.029	446.965	460.123	458.895	395.188	450.266	449.667	447.033	395.249	451.366	441.597	456.298	400.218	462.174	448.038
LTR4_Cja	776.103	712.648	778.987	769.787	777.113	715.576	770.035	763.95	776.414	705.745	764.276	771.623	769.152	700.658	774.394	766.996	774.981	711.051	770.057	766.754	763.354	706.781	766.978	770.625	769.221	718.017	770.813	767.791	783.178	712.817	783.06	768.714	769.407	777.957	773.136	768.946	759.717	702.956	764.772	777.922	776.692	709.801	767.84	767.22	764.871	707.788	769.192	759.254	774.136	713.422	780.136	765.651
LTR4_Mim	262.868	210.823	264.756	255.236	262.532	217.401	255.905	250.839	262.237	211.975	250.802	257.942	256.416	209.367	260.593	253.19	261.076	214.545	255.341	252.487	250.052	211.823	252.807	257.359	255.426	221.367	256.977	254.663	268.46	214.465	268.51	254.436	255.697	263.597	259.147	255.114	245.665	208.801	250.702	264.855	262.393	212.754	253.894	253.564	251.505	214.526	255.257	245.708	260.531	215.956	265.897	251.551
LTR4_TS	216.731	169.136	218.369	208.962	216.293	176.431	209.841	205.05	215.573	171.231	204.778	211.565	210.259	168.316	214.585	207.198	214.886	172.585	208.783	206.392	204.187	171.343	207.339	211.237	209.28	179.929	210.718	208.946	222.025	173.759	222.115	207.938	210.064	216.973	213.24	209.275	199.693	168.499	204.95	218.752	215.829	171.889	207.649	207.763	205.477	172.942	208.989	199.919	214.746	175.376	219.391	205.253
